Time,CORE_BOTTOM ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4 ZN:EL PASO INTERNATIONAL AP  UT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
13:45:00,3.903767E+03,3.848365E+04,1.320105E-01,3.360387E+00,8.288658E+03,2.708322E+04,2.802908E-01,2.364901E+00,1.630077E+04,2.976082E+04,5.512297E-01,2.598705E+00,4.720917E+03,9.221605E+03,1.596421E-01,8.052080E-01,3.165950E+03,5.688251E+03,1.070595E-01,4.966822E-01,4.676597E+03,7.699875E+03,1.581434E-01,6.723374E-01,3.125319E+03,6.489179E+03,1.056855E-01,5.666265E-01,5.846285E+03,1.056664E+04,1.976967E-01,9.226476E-01,3.891718E+03,6.596979E+03,1.316014E-01,5.760263E-01,5.832056E+03,9.061358E+03,1.972155E-01,7.912134E-01,3.844814E+03,7.358983E+03,1.300153E-01,6.425704E-01,7.545204E+03,1.114661E+04,2.551465E-01,9.732865E-01,4.968524E+03,6.971242E+03,1.680141E-01,6.087044E-01,7.547737E+03,9.655561E+03,2.552322E-01,8.430955E-01,4.919490E+03,7.726170E+03,1.663560E-01,6.746302E-01
14:00:00,3.874103E+03,3.844701E+04,1.310074E-01,3.357188E+00,8.232970E+03,2.704169E+04,2.784076E-01,2.361275E+00,1.620277E+04,2.978259E+04,5.479158E-01,2.600605E+00,4.701770E+03,9.172120E+03,1.589946E-01,8.008866E-01,3.153243E+03,5.665666E+03,1.066298E-01,4.947104E-01,4.657933E+03,7.735689E+03,1.575123E-01,6.754645E-01,3.112694E+03,6.943403E+03,1.052586E-01,6.062887E-01,5.820434E+03,1.051601E+04,1.968226E-01,9.182256E-01,3.874867E+03,6.574147E+03,1.310316E-01,5.740330E-01,5.806591E+03,9.096589E+03,1.963544E-01,7.942896E-01,3.828000E+03,7.814457E+03,1.294468E-01,6.823415E-01,7.513820E+03,1.111079E+04,2.540853E-01,9.701584E-01,4.948300E+03,6.957768E+03,1.673303E-01,6.075282E-01,7.516817E+03,9.705540E+03,2.541866E-01,8.474594E-01,4.899271E+03,8.189978E+03,1.656723E-01,7.151288E-01
14:15:00,3.845232E+03,3.841384E+04,1.300311E-01,3.354292E+00,8.178579E+03,2.700365E+04,2.765684E-01,2.357954E+00,1.610747E+04,2.980355E+04,5.446933E-01,2.602435E+00,4.683327E+03,9.096461E+03,1.583710E-01,7.942798E-01,3.141010E+03,5.642521E+03,1.062161E-01,4.926896E-01,4.639953E+03,7.763991E+03,1.569043E-01,6.779356E-01,3.100537E+03,7.398131E+03,1.048475E-01,6.459942E-01,5.795408E+03,1.043911E+04,1.959763E-01,9.115106E-01,3.858560E+03,6.550550E+03,1.304802E-01,5.719727E-01,5.781935E+03,9.124159E+03,1.955207E-01,7.966968E-01,3.811728E+03,8.270189E+03,1.288965E-01,7.221343E-01,7.483447E+03,1.104774E+04,2.530582E-01,9.646526E-01,4.928733E+03,6.942865E+03,1.666686E-01,6.062270E-01,7.486886E+03,9.746799E+03,2.531745E-01,8.510618E-01,4.879708E+03,8.653692E+03,1.650108E-01,7.556185E-01
14:30:00,3.817123E+03,3.838298E+04,1.290805E-01,3.351598E+00,8.125438E+03,2.696803E+04,2.747713E-01,2.354844E+00,1.601478E+04,2.982228E+04,5.415586E-01,2.604071E+00,4.665557E+03,8.996704E+03,1.577701E-01,7.855688E-01,3.129227E+03,5.617046E+03,1.058176E-01,4.904653E-01,4.622627E+03,7.783254E+03,1.563184E-01,6.796175E-01,3.088829E+03,7.838516E+03,1.044515E-01,6.844464E-01,5.771172E+03,1.033805E+04,1.951567E-01,9.026859E-01,3.842773E+03,6.524419E+03,1.299463E-01,5.696911E-01,5.758051E+03,9.142520E+03,1.947130E-01,7.982999E-01,3.795974E+03,8.711219E+03,1.283638E-01,7.606429E-01,7.454041E+03,1.095948E+04,2.520638E-01,9.569453E-01,4.909793E+03,6.924710E+03,1.660281E-01,6.046419E-01,7.457902E+03,9.777709E+03,2.521944E-01,8.537607E-01,4.860772E+03,9.102242E+03,1.643704E-01,7.947835E-01
14:45:00,3.789747E+03,3.835339E+04,1.281548E-01,3.349014E+00,8.073501E+03,2.693383E+04,2.730150E-01,2.351857E+00,1.592458E+04,2.983743E+04,5.385085E-01,2.605394E+00,4.648431E+03,8.875771E+03,1.571910E-01,7.750089E-01,3.117875E+03,5.587821E+03,1.054338E-01,4.879136E-01,4.605925E+03,7.792235E+03,1.557536E-01,6.804014E-01,3.077547E+03,8.252427E+03,1.040701E-01,7.205865E-01,5.747694E+03,1.021583E+04,1.943628E-01,8.920137E-01,3.827485E+03,6.494338E+03,1.294293E-01,5.670646E-01,5.734909E+03,9.150424E+03,1.939304E-01,7.989898E-01,3.780717E+03,9.125467E+03,1.278478E-01,7.968125E-01,7.425563E+03,1.084894E+04,2.511008E-01,9.472934E-01,4.891456E+03,6.901835E+03,1.654080E-01,6.026445E-01,7.429827E+03,9.796944E+03,2.512450E-01,8.554400E-01,4.842437E+03,9.523393E+03,1.637504E-01,8.315557E-01
15:00:00,3.763077E+03,3.832417E+04,1.272529E-01,3.346463E+00,8.022728E+03,2.690017E+04,2.712981E-01,2.348918E+00,1.583679E+04,2.984766E+04,5.355399E-01,2.606287E+00,4.631921E+03,8.737810E+03,1.566326E-01,7.629623E-01,3.106935E+03,5.553688E+03,1.050638E-01,4.849331E-01,4.589821E+03,7.789856E+03,1.552090E-01,6.801935E-01,3.066675E+03,8.630054E+03,1.037024E-01,7.535582E-01,5.724943E+03,1.007656E+04,1.935934E-01,8.798532E-01,3.812675E+03,6.459148E+03,1.289285E-01,5.639919E-01,5.712479E+03,9.146783E+03,1.931719E-01,7.986718E-01,3.765937E+03,9.503200E+03,1.273481E-01,8.297934E-01,7.397976E+03,1.072010E+04,2.501679E-01,9.360428E-01,4.873696E+03,6.873008E+03,1.648075E-01,6.001274E-01,7.402625E+03,9.803316E+03,2.503251E-01,8.559961E-01,4.824680E+03,9.907274E+03,1.631499E-01,8.650734E-01
15:15:00,3.737089E+03,3.829456E+04,1.263741E-01,3.343877E+00,7.973080E+03,2.686630E+04,2.696192E-01,2.345962E+00,1.575133E+04,2.985202E+04,5.326498E-01,2.606668E+00,4.616000E+03,8.587088E+03,1.560943E-01,7.498014E-01,3.096390E+03,5.513195E+03,1.047072E-01,4.813974E-01,4.574289E+03,7.774473E+03,1.546838E-01,6.788500E-01,3.056195E+03,8.963326E+03,1.033480E-01,7.826566E-01,5.702891E+03,9.924459E+03,1.928477E-01,8.665720E-01,3.798325E+03,6.417372E+03,1.284433E-01,5.603441E-01,5.690733E+03,9.129906E+03,1.924366E-01,7.971979E-01,3.751616E+03,9.836196E+03,1.268638E-01,8.588679E-01,7.371244E+03,1.057705E+04,2.492639E-01,9.235523E-01,4.856490E+03,6.836701E+03,1.642256E-01,5.969572E-01,7.376260E+03,9.795055E+03,2.494335E-01,8.552745E-01,4.807476E+03,1.024558E+04,1.625682E-01,8.946113E-01
15:30:00,3.711760E+03,3.826375E+04,1.255176E-01,3.341188E+00,7.924519E+03,2.683145E+04,2.679770E-01,2.342918E+00,1.566810E+04,2.984946E+04,5.298354E-01,2.606444E+00,4.600645E+03,8.424675E+03,1.555750E-01,7.356197E-01,3.086223E+03,5.462887E+03,1.043634E-01,4.770046E-01,4.559306E+03,7.741520E+03,1.541771E-01,6.759724E-01,3.046090E+03,9.230169E+03,1.030063E-01,8.059548E-01,5.681512E+03,9.760555E+03,1.921248E-01,8.522603E-01,3.784417E+03,6.365266E+03,1.279730E-01,5.557944E-01,5.669646E+03,9.095159E+03,1.917235E-01,7.941637E-01,3.737736E+03,1.010257E+04,1.263944E-01,8.821253E-01,7.345334E+03,1.042076E+04,2.483878E-01,9.099053E-01,4.839818E+03,6.789376E+03,1.636619E-01,5.928248E-01,7.350700E+03,9.767458E+03,2.485692E-01,8.528646E-01,4.790806E+03,1.051639E+04,1.620045E-01,9.182559E-01
15:45:00,3.687066E+03,3.823095E+04,1.246825E-01,3.338323E+00,7.877010E+03,2.679481E+04,2.663704E-01,2.339719E+00,1.558704E+04,2.983890E+04,5.270942E-01,2.605522E+00,4.585833E+03,8.260321E+03,1.550742E-01,7.212687E-01,3.076420E+03,5.402621E+03,1.040319E-01,4.717423E-01,4.544850E+03,7.692204E+03,1.536883E-01,6.716659E-01,3.036345E+03,9.437875E+03,1.026768E-01,8.240892E-01,5.660779E+03,9.594513E+03,1.914237E-01,8.377620E-01,3.770934E+03,6.302933E+03,1.275170E-01,5.503516E-01,5.649191E+03,9.044046E+03,1.910318E-01,7.897003E-01,3.724279E+03,1.030959E+04,1.259393E-01,9.001993E-01,7.320216E+03,1.026077E+04,2.475384E-01,8.959349E-01,4.823658E+03,6.730618E+03,1.631154E-01,5.876942E-01,7.325915E+03,9.721967E+03,2.477311E-01,8.488921E-01,4.774648E+03,1.072680E+04,1.614581E-01,9.366268E-01
16:00:00,3.662987E+03,3.819580E+04,1.238683E-01,3.335254E+00,7.830519E+03,2.675604E+04,2.647983E-01,2.336334E+00,1.550806E+04,2.981984E+04,5.244235E-01,2.603857E+00,4.571542E+03,8.103299E+03,1.545909E-01,7.075580E-01,3.066964E+03,5.331921E+03,1.037122E-01,4.655689E-01,4.530899E+03,7.638269E+03,1.532165E-01,6.669562E-01,3.026946E+03,9.584063E+03,1.023589E-01,8.368521E-01,5.640669E+03,9.435571E+03,1.907436E-01,8.238837E-01,3.757860E+03,6.230147E+03,1.270749E-01,5.439961E-01,5.629346E+03,8.987800E+03,1.903607E-01,7.847889E-01,3.711230E+03,1.045504E+04,1.254981E-01,9.128981E-01,7.295858E+03,1.010623E+04,2.467147E-01,8.824417E-01,4.807992E+03,6.660384E+03,1.625856E-01,5.815615E-01,7.301875E+03,9.669737E+03,2.469182E-01,8.443313E-01,4.758982E+03,1.087464E+04,1.609283E-01,9.495341E-01
16:15:00,3.639503E+03,3.815841E+04,1.230741E-01,3.331989E+00,7.785014E+03,2.671522E+04,2.632595E-01,2.332769E+00,1.543110E+04,2.979198E+04,5.218209E-01,2.601424E+00,4.557750E+03,7.955784E+03,1.541245E-01,6.946776E-01,3.057842E+03,5.252367E+03,1.034037E-01,4.586223E-01,4.517433E+03,7.590542E+03,1.527611E-01,6.627886E-01,3.017878E+03,9.667040E+03,1.020523E-01,8.440959E-01,5.621158E+03,9.286028E+03,1.900838E-01,8.108262E-01,3.745180E+03,6.148340E+03,1.266461E-01,5.368529E-01,5.610088E+03,8.937584E+03,1.897095E-01,7.804039E-01,3.698574E+03,1.053733E+04,1.250701E-01,9.200825E-01,7.272233E+03,9.959475E+03,2.459158E-01,8.696274E-01,4.792800E+03,6.580126E+03,1.620719E-01,5.745535E-01,7.278553E+03,9.621880E+03,2.461295E-01,8.401524E-01,4.743791E+03,1.095829E+04,1.604146E-01,9.568365E-01
16:30:00,3.616595E+03,3.811915E+04,1.222995E-01,3.328561E+00,7.740463E+03,2.667267E+04,2.617529E-01,2.329054E+00,1.535608E+04,2.975541E+04,5.192841E-01,2.598231E+00,4.544437E+03,7.818669E+03,1.536743E-01,6.827053E-01,3.049041E+03,5.166290E+03,1.031061E-01,4.511062E-01,4.504432E+03,7.558792E+03,1.523215E-01,6.600163E-01,3.009128E+03,9.698765E+03,1.017564E-01,8.468645E-01,5.602223E+03,9.146774E+03,1.894436E-01,7.986673E-01,3.732879E+03,6.060123E+03,1.262302E-01,5.291500E-01,5.591394E+03,8.903119E+03,1.890774E-01,7.773946E-01,3.686295E+03,1.056842E+04,1.246549E-01,9.227952E-01,7.249312E+03,9.821343E+03,2.451407E-01,8.575664E-01,4.778064E+03,6.492183E+03,1.615736E-01,5.668746E-01,7.255921E+03,9.588077E+03,2.453642E-01,8.372008E-01,4.729057E+03,1.098962E+04,1.599164E-01,9.595711E-01
16:45:00,3.594243E+03,3.807833E+04,1.215436E-01,3.324996E+00,7.696837E+03,2.662867E+04,2.602777E-01,2.325212E+00,1.528295E+04,2.971003E+04,5.168109E-01,2.594269E+00,4.531586E+03,7.682643E+03,1.532397E-01,6.708282E-01,3.040548E+03,5.072798E+03,1.028189E-01,4.429427E-01,4.491878E+03,7.545055E+03,1.518970E-01,6.588170E-01,3.000684E+03,9.662430E+03,1.014709E-01,8.436908E-01,5.583845E+03,9.008537E+03,1.888221E-01,7.865971E-01,3.720942E+03,5.964353E+03,1.258265E-01,5.207876E-01,5.573244E+03,8.886499E+03,1.884636E-01,7.759436E-01,3.674380E+03,1.053163E+04,1.242520E-01,9.195821E-01,7.227071E+03,9.682557E+03,2.443886E-01,8.454484E-01,4.763768E+03,6.395846E+03,1.610902E-01,5.584628E-01,7.233955E+03,9.570315E+03,2.446214E-01,8.356501E-01,4.714761E+03,1.095204E+04,1.594330E-01,9.562885E-01
17:00:00,3.572814E+03,3.803643E+04,1.208190E-01,3.321338E+00,7.654786E+03,2.658367E+04,2.588557E-01,2.321282E+00,1.521261E+04,2.965631E+04,5.144325E-01,2.589578E+00,4.519305E+03,7.537343E+03,1.528244E-01,6.581413E-01,3.032432E+03,4.983266E+03,1.025444E-01,4.351250E-01,4.479882E+03,7.538343E+03,1.514913E-01,6.582313E-01,2.992615E+03,9.548011E+03,1.011980E-01,8.336992E-01,5.566188E+03,8.860966E+03,1.882250E-01,7.737120E-01,3.709477E+03,5.872569E+03,1.254388E-01,5.127733E-01,5.555806E+03,8.877170E+03,1.878739E-01,7.751293E-01,3.662935E+03,1.041651E+04,1.238649E-01,9.095293E-01,7.205703E+03,9.532814E+03,2.436660E-01,8.323735E-01,4.750035E+03,6.302595E+03,1.606258E-01,5.503204E-01,7.212848E+03,9.558121E+03,2.439076E-01,8.345856E-01,4.701028E+03,1.083502E+04,1.589686E-01,9.460702E-01
17:15:00,3.552158E+03,3.799478E+04,1.201204E-01,3.317702E+00,7.614031E+03,2.653895E+04,2.574775E-01,2.317378E+00,1.514465E+04,2.959565E+04,5.121343E-01,2.584280E+00,4.507535E+03,7.380815E+03,1.524264E-01,6.444737E-01,3.024656E+03,4.889401E+03,1.022815E-01,4.269290E-01,4.468384E+03,7.528886E+03,1.511025E-01,6.574058E-01,2.984884E+03,9.347002E+03,1.009366E-01,8.161467E-01,5.549172E+03,8.702162E+03,1.876496E-01,7.598458E-01,3.698429E+03,5.776501E+03,1.250652E-01,5.043851E-01,5.538997E+03,8.865138E+03,1.873055E-01,7.740790E-01,3.651907E+03,1.021403E+04,1.234920E-01,8.918489E-01,7.185116E+03,9.370270E+03,2.429699E-01,8.181808E-01,4.736805E+03,6.204085E+03,1.601784E-01,5.417189E-01,7.192509E+03,9.541536E+03,2.432199E-01,8.331376E-01,4.687799E+03,1.062958E+04,1.585212E-01,9.281307E-01
17:30:00,3.532113E+03,3.795453E+04,1.194426E-01,3.314187E+00,7.574291E+03,2.649544E+04,2.561337E-01,2.313579E+00,1.507865E+04,2.952870E+04,5.099025E-01,2.578435E+00,4.496209E+03,7.225555E+03,1.520434E-01,6.309168E-01,3.017176E+03,4.784661E+03,1.020286E-01,4.177835E-01,4.457319E+03,7.488400E+03,1.507283E-01,6.538708E-01,2.977447E+03,9.020115E+03,1.006851E-01,7.876031E-01,5.532706E+03,8.525350E+03,1.870928E-01,7.444072E-01,3.687743E+03,5.668851E+03,1.247039E-01,4.949855E-01,5.522730E+03,8.822158E+03,1.867554E-01,7.703262E-01,3.641239E+03,9.885138E+03,1.231313E-01,8.631302E-01,7.165209E+03,9.187727E+03,2.422967E-01,8.022418E-01,4.724016E+03,6.092406E+03,1.597459E-01,5.319675E-01,7.172838E+03,9.492358E+03,2.425547E-01,8.288436E-01,4.675009E+03,1.029679E+04,1.580887E-01,8.990723E-01
17:45:00,3.512622E+03,3.791564E+04,1.187835E-01,3.310791E+00,7.535474E+03,2.645290E+04,2.548210E-01,2.309864E+00,1.501447E+04,2.945570E+04,5.077321E-01,2.572060E+00,4.485297E+03,7.064317E+03,1.516744E-01,6.168380E-01,3.009973E+03,4.684623E+03,1.017850E-01,4.090484E-01,4.446656E+03,7.416465E+03,1.503677E-01,6.475894E-01,2.970285E+03,8.604584E+03,1.004429E-01,7.513193E-01,5.516751E+03,8.355428E+03,1.865532E-01,7.295700E-01,3.677392E+03,5.553945E+03,1.243538E-01,4.849523E-01,5.506964E+03,8.747352E+03,1.862223E-01,7.637941E-01,3.630906E+03,9.466924E+03,1.227819E-01,8.266123E-01,7.145935E+03,9.010789E+03,2.416449E-01,7.867920E-01,4.711636E+03,5.972684E+03,1.593273E-01,5.215138E-01,7.153789E+03,9.409801E+03,2.419105E-01,8.216348E-01,4.662630E+03,9.873651E+03,1.576701E-01,8.621243E-01
18:00:00,3.493263E+03,3.787621E+04,1.181288E-01,3.307348E+00,7.496840E+03,2.640968E+04,2.535145E-01,2.306090E+00,1.495102E+04,2.937512E+04,5.055863E-01,2.565023E+00,4.474648E+03,6.893999E+03,1.513143E-01,6.019663E-01,3.002947E+03,4.570470E+03,1.015474E-01,3.990810E-01,4.436245E+03,7.301727E+03,1.500157E-01,6.375702E-01,2.963298E+03,8.111748E+03,1.002066E-01,7.082857E-01,5.501092E+03,8.180184E+03,1.860237E-01,7.142683E-01,3.667239E+03,5.432394E+03,1.240105E-01,4.743388E-01,5.491484E+03,8.629401E+03,1.856988E-01,7.534946E-01,3.620770E+03,8.971499E+03,1.224391E-01,7.833529E-01,7.127039E+03,8.826947E+03,2.410060E-01,7.707396E-01,4.699504E+03,5.845246E+03,1.589170E-01,5.103863E-01,7.135108E+03,9.282620E+03,2.412788E-01,8.105293E-01,4.650498E+03,9.372421E+03,1.572598E-01,8.183581E-01
18:15:00,3.474141E+03,3.783163E+04,1.174822E-01,3.303456E+00,7.458599E+03,2.636147E+04,2.522214E-01,2.301881E+00,1.488857E+04,2.928267E+04,5.034747E-01,2.556951E+00,4.514773E+03,6.731004E+03,1.526712E-01,5.877341E-01,3.029773E+03,4.446924E+03,1.024545E-01,3.882932E-01,4.476598E+03,7.128884E+03,1.513802E-01,6.224774E-01,2.990162E+03,7.551379E+03,1.011150E-01,6.593557E-01,5.564893E+03,8.012821E+03,1.881812E-01,6.996548E-01,3.710057E+03,5.303486E+03,1.254584E-01,4.630830E-01,5.555455E+03,8.452764E+03,1.878620E-01,7.380706E-01,3.663604E+03,8.409577E+03,1.238876E-01,7.342875E-01,7.203708E+03,8.649463E+03,2.435985E-01,7.552424E-01,4.751075E+03,5.709314E+03,1.606609E-01,4.985172E-01,7.211981E+03,9.095320E+03,2.438783E-01,7.941743E-01,4.702068E+03,8.803875E+03,1.590037E-01,7.687145E-01
