Time,5 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV:DesPer 1:Des Heat Cap [W],5 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV:DesPer 2:Des Heat Cap [W],5 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],5 ZONE PVAV 1:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 1:Des Heat Cap [W],5 ZONE PVAV 1:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV 1:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV 1:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 2:Des Heat Cap [W],5 ZONE PVAV 1:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV 1:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV 1:DesPer 2:Des Tot Cool Cap [W],5 ZONE PVAV 2:DesPer 1:Des Heat Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 1:Des Heat Cap [W],5 ZONE PVAV 2:DesPer 1:Des Cool Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 1:Des Sens Cool Cap [W],5 ZONE PVAV 2:DesPer 1:Des Tot Cool Cap [W],5 ZONE PVAV 2:DesPer 2:Des Heat Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 2:Des Heat Cap [W],5 ZONE PVAV 2:DesPer 2:Des Cool Mass Flow [kg/s],5 ZONE PVAV 2:DesPer 2:Des Sens Cool Cap [W],5 ZONE PVAV 2:DesPer 2:Des Tot Cool Cap [W]
00:15:00,7.488930E-01,0.000000E+00,1.758820E+00,2.519825E+04,2.110267E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.083507E+00,1.575150E+04,1.136464E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.249391E+00,1.816236E+04,1.310941E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
00:30:00,7.488930E-01,0.000000E+00,1.771989E+00,2.517040E+04,2.103587E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.102816E+00,1.581611E+04,1.134834E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.267092E+00,1.816542E+04,1.311525E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
00:45:00,7.488930E-01,0.000000E+00,1.782850E+00,2.511026E+04,2.093550E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.117511E+00,1.580788E+04,1.127783E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.279664E+00,1.809672E+04,1.304496E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
01:00:00,7.488930E-01,0.000000E+00,1.791897E+00,2.502472E+04,2.081617E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.128866E+00,1.574731E+04,1.116843E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.288487E+00,1.797559E+04,1.291999E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
01:15:00,7.488930E-01,0.000000E+00,1.801998E+00,2.502465E+04,2.079214E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.141935E+00,1.578044E+04,1.114668E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.298743E+00,1.795602E+04,1.289735E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
01:30:00,7.488930E-01,0.000000E+00,1.811158E+00,2.501141E+04,2.076151E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.153457E+00,1.578899E+04,1.110657E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.307253E+00,1.791202E+04,1.284984E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
01:45:00,7.488930E-01,0.000000E+00,1.819566E+00,2.498763E+04,2.072468E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.163847E+00,1.577918E+04,1.105266E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.314483E+00,1.785012E+04,1.278438E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
02:00:00,7.488930E-01,0.000000E+00,1.827392E+00,2.495571E+04,2.068243E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.173452E+00,1.575611E+04,1.098867E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.320823E+00,1.777578E+04,1.270659E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
02:15:00,7.488930E-01,0.000000E+00,1.834740E+00,2.495245E+04,2.067111E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.182385E+00,1.576021E+04,1.095501E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.326405E+00,1.773159E+04,1.265961E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
02:30:00,7.488930E-01,0.000000E+00,1.841702E+00,2.494378E+04,2.065569E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.190816E+00,1.575593E+04,1.091498E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.331422E+00,1.767948E+04,1.260487E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
02:45:00,7.488930E-01,0.000000E+00,1.848478E+00,2.493251E+04,2.063870E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.198878E+00,1.574513E+04,1.086993E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.336019E+00,1.762152E+04,1.254444E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
03:00:00,7.488930E-01,0.000000E+00,1.855155E+00,2.491985E+04,2.062115E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.206666E+00,1.572919E+04,1.082085E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.340307E+00,1.755922E+04,1.247984E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
03:15:00,7.488930E-01,0.000000E+00,1.861580E+00,2.490368E+04,2.060073E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.214094E+00,1.570707E+04,1.076701E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.344201E+00,1.749140E+04,1.240983E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
03:30:00,7.488930E-01,0.000000E+00,1.867776E+00,2.488429E+04,2.057763E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.221199E+00,1.567934E+04,1.070886E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.347740E+00,1.741864E+04,1.233499E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
03:45:00,7.488930E-01,0.000000E+00,1.873758E+00,2.486190E+04,2.055195E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.228009E+00,1.564646E+04,1.064674E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.350960E+00,1.734139E+04,1.225577E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
04:00:00,7.488930E-01,0.000000E+00,1.879537E+00,2.483668E+04,2.052380E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.234544E+00,1.560878E+04,1.058092E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.353883E+00,1.726001E+04,1.217248E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
04:15:00,7.488930E-01,0.000000E+00,1.885093E+00,2.484369E+04,2.052866E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.240939E+00,1.560858E+04,1.055367E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.356722E+00,1.721820E+04,1.212936E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
04:30:00,7.488930E-01,0.000000E+00,1.890481E+00,2.484836E+04,2.053140E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.247281E+00,1.560688E+04,1.052511E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.359482E+00,1.717528E+04,1.208517E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
04:45:00,7.488930E-01,0.000000E+00,1.895678E+00,2.485035E+04,2.053167E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.253547E+00,1.561173E+04,1.052525E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.362206E+00,1.713187E+04,1.204051E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
05:00:00,7.488930E-01,0.000000E+00,1.900726E+00,2.485025E+04,2.053005E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.259801E+00,1.561769E+04,1.053005E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.364895E+00,1.708796E+04,1.199539E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00
05:15:00,7.488930E-01,0.000000E+00,2.162821E+00,2.839141E+04,2.409749E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.573675E+00,2.003085E+04,1.494158E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.683065E+00,2.154130E+04,1.644187E+04,7.489243E-01,1.352941E+04,7.488930E-01,0.000000E+00,0.000000E+00
05:30:00,7.488930E-01,0.000000E+00,2.300035E+00,3.005094E+04,2.577221E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.724473E+00,2.207484E+04,1.699197E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.836316E+00,2.359107E+04,1.849756E+04,7.808359E-01,1.410590E+04,7.488930E-01,0.000000E+00,0.000000E+00
05:45:00,7.488930E-01,0.000000E+00,2.564613E+00,3.333608E+04,2.907450E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,1.999769E+00,2.569949E+04,2.062412E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.112768E+00,2.720304E+04,2.211311E+04,8.709338E-01,1.573353E+04,7.488930E-01,0.000000E+00,0.000000E+00
06:00:00,7.488930E-01,0.000000E+00,2.803223E+00,3.614928E+04,3.191108E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.247978E+00,2.883225E+04,2.377503E+04,7.661233E-01,1.384011E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.361815E+00,3.031839E+04,2.524449E+04,9.444263E-01,1.706118E+04,7.488930E-01,0.000000E+00,0.000000E+00
06:15:00,7.488930E-01,0.000000E+00,3.102114E+00,3.993813E+04,3.612018E+04,7.488930E-01,1.352885E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.548583E+00,3.280873E+04,2.804820E+04,8.278229E-01,1.495472E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.659087E+00,3.423163E+04,2.947554E+04,1.040153E+00,1.879049E+04,7.488930E-01,0.000000E+00,0.000000E+00
06:30:00,7.488930E-01,0.000000E+00,3.467440E+00,4.447029E+04,4.181177E+04,7.620365E-01,1.376628E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,2.912308E+00,3.748434E+04,3.363404E+04,9.104287E-01,1.644701E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,3.021266E+00,3.886824E+04,3.507131E+04,1.127652E+00,2.037118E+04,7.488930E-01,0.000000E+00,0.000000E+00
06:45:00,7.488930E-01,0.000000E+00,3.794845E+00,4.839830E+04,4.655585E+04,8.324113E-01,1.503761E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,3.240473E+00,4.158630E+04,3.848073E+04,9.822319E-01,1.774414E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,3.348980E+00,4.294542E+04,3.990915E+04,1.205606E+00,2.177943E+04,7.488930E-01,0.000000E+00,0.000000E+00
07:00:00,7.488930E-01,0.000000E+00,4.136586E+00,5.238758E+04,5.167096E+04,8.975955E-01,1.621517E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,3.582844E+00,4.574783E+04,4.372538E+04,1.051717E+00,1.899940E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,3.692120E+00,4.709736E+04,4.515738E+04,1.290919E+00,2.226181E+04,7.488930E-01,0.000000E+00,0.000000E+00
07:15:00,7.488930E-01,0.000000E+00,4.593953E+00,5.786576E+04,5.773653E+04,9.540462E-01,1.723496E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.035982E+00,5.142347E+04,5.007934E+04,1.112511E+00,2.009765E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.148405E+00,5.278738E+04,5.150720E+04,1.418722E+00,2.133174E+04,7.488930E-01,0.000000E+00,0.000000E+00
07:30:00,7.488930E-01,0.000000E+00,4.991978E+00,6.231293E+04,6.225802E+04,1.026592E+00,1.854552E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.426658E+00,5.605635E+04,5.485144E+04,1.182927E+00,2.136972E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.544442E+00,5.745580E+04,5.629897E+04,1.581795E+00,2.005147E+04,7.488930E-01,0.000000E+00,0.000000E+00
07:45:00,7.488930E-01,0.000000E+00,5.409957E+00,6.679086E+04,6.680117E+04,1.076011E+00,1.943828E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.838238E+00,6.073499E+04,5.964444E+04,1.234610E+00,2.230338E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,4.962734E+00,6.218297E+04,6.113240E+04,1.688731E+00,1.909623E+04,7.488930E-01,0.000000E+00,0.000000E+00
08:00:00,7.488930E-01,0.000000E+00,5.808242E+00,7.083477E+04,7.094619E+04,1.129839E+00,1.917445E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.229810E+00,6.497929E+04,6.403513E+04,1.290027E+00,2.220599E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.362659E+00,6.649108E+04,6.558111E+04,1.810129E+00,1.794732E+04,7.488930E-01,0.000000E+00,0.000000E+00
08:15:00,7.488930E-01,0.000000E+00,5.735528E+00,7.022037E+04,7.021908E+04,1.087147E+00,1.952128E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.146477E+00,6.442572E+04,6.335322E+04,1.240997E+00,2.241876E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.284346E+00,6.598046E+04,6.494798E+04,1.695673E+00,1.885082E+04,7.488930E-01,0.000000E+00,0.000000E+00
08:30:00,7.488930E-01,0.000000E+00,5.815456E+00,7.179006E+04,7.191362E+04,1.089306E+00,1.950352E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.225738E+00,6.609161E+04,6.514916E+04,1.238989E+00,2.238250E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.369708E+00,6.771500E+04,6.681416E+04,1.702069E+00,1.879799E+04,7.488930E-01,0.000000E+00,0.000000E+00
08:45:00,7.488930E-01,0.000000E+00,5.788410E+00,7.215639E+04,7.229051E+04,1.064936E+00,1.923820E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.197015E+00,6.654191E+04,6.560556E+04,1.212010E+00,2.189511E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.349402E+00,6.826018E+04,6.737027E+04,1.643669E+00,1.928044E+04,7.488930E-01,0.000000E+00,0.000000E+00
09:00:00,7.488930E-01,0.000000E+00,5.796847E+00,7.292334E+04,7.307677E+04,1.052392E+00,1.901159E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.204802E+00,6.740424E+04,6.648936E+04,1.197327E+00,2.162987E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.366833E+00,6.923123E+04,6.836629E+04,1.613274E+00,1.953153E+04,7.488930E-01,0.000000E+00,0.000000E+00
09:15:00,7.488930E-01,0.000000E+00,5.814601E+00,7.372458E+04,7.389148E+04,1.042575E+00,1.883425E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.221874E+00,6.828968E+04,6.739129E+04,1.185757E+00,2.142085E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.394669E+00,7.023804E+04,6.939320E+04,1.589041E+00,1.973172E+04,7.488930E-01,0.000000E+00,0.000000E+00
09:30:00,7.488930E-01,0.000000E+00,5.835009E+00,7.455572E+04,7.473515E+04,1.034544E+00,1.868916E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.241676E+00,6.920588E+04,6.832297E+04,1.176232E+00,2.124878E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.426104E+00,7.128539E+04,7.046008E+04,1.568853E+00,1.989850E+04,7.488930E-01,0.000000E+00,0.000000E+00
09:45:00,7.488930E-01,0.000000E+00,5.855492E+00,7.538772E+04,7.558196E+04,1.027819E+00,1.856768E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.261588E+00,7.012333E+04,6.925791E+04,1.168192E+00,2.110353E+04,7.488930E-01,0.000000E+00,0.000000E+00,7.488930E-01,0.000000E+00,5.458338E+00,7.234178E+04,7.153834E+04,1.551543E+00,2.004151E+04,7.488930E-01,0.000000E+00,0.000000E+00
